claim_id,customer_id,claim_date,claim_type,claim_amount,claim_status
508768,107173,09/04/2023,Home,1911.15,Approved
514255,118360,22/06/2024,Health,252.58,Approved
508270,105641,19-11-2020,Home,1891.76,Rejected
510914,104758,02/06/2019,Home,4796.49,Approved
510215,109045,2023-04-12,Home,5632.75,Rejected
501738,106532,02/07/2020,Home,831.02,Approved
503001,114760,2019-01-11,Auto,1526.22,Rejected
513272,115587,24-11-2019,Auto,2222.45,Approved
509558,108638,08/31/2019,Home,5837.96,Rejected
509240,110111,19/10/2025,Life,7365.89,Approved
506961,105765,09/23/2020,Travel,194.77,Approved
513482,118743,05-07-2021,Auto,1217.19,Approved
502883,118204,19-02-2024,Health,1325.12,Rejected
503720,119116,12/12/2023,Health,1942.63,Approved
507127,113124,05/08/2026,Travel,612.6,Approved
500888,107020,10/20/2025,Health,1230.84,Approved
505471,117250,19-06-2024,Home,5183.59,Pending
503201,105081,30-05-2026,Home,1158.12,Approved
510076,110949,02/14/2019,Life,9137.58,Rejected
504823,105155,24/11/2021,Home,3209.82,Approved
504704,117290,05/30/2022,Auto,1293.15,Approved
500343,119318,20/06/2020,Health,1306.75,Rejected
504136,111670,2025-01-06,Life,5572.77,Rejected
510761,111278,11/26/2024,Home,555.22,Rejected
503188,103656,05-08-2021,Auto,1135.27,Pending
504522,105658,07/09/2025,Home,6050.27,Approved
502223,105568,15-04-2020,Health,463.57,Approved
502121,108913,14/08/2019,Auto,781.62,Approved
506858,100039,2024-10-19,Home,4325.37,Rejected
513952,103629,2019-03-26,Life,-8880.24,Approved
509643,113855,17-03-2023,Auto,1284.41,Rejected
508890,114363,02-07-2026,Auto,1371.69,Pending
509452,105335,2022-01-30,Health,670.3,Rejected
507366,113196,2021-10-02,Auto,2359.21,Pending
513933,107617,11-01-2023,Health,2779.7,Under Review
504734,106510,03/15/2023,Travel,344.95,Under Review
501465,100467,06/28/2024,Health,136.15,Rejected
504593,111912,10-02-2025,Auto,809.77,Approved
503565,120116,06-12-2024,Travel,165.17,Rejected
505840,115884,03/13/2021,Life,4636.88,Approved
500283,110662,03/06/2026,Home,2382.76,Rejected
513866,112984,13-05-2024,Home,1987.51,Approved
506175,104064,06/02/2024,Health,1623.98,Rejected
514322,119856,2026-04-01,Auto,1946.11,Rejected
504151,100676,16/07/2020,Life,6232.55,Rejected
514458,101062,05/05/2021,Health,514.27,Approved
509157,105643,02/01/2025,Travel,328.35,Approved
507376,104238,18/01/2020,Auto,1543.33,Approved
508520,103581,05/31/2020,Auto,2123.71,Under Review
513889,119426,11/08/2020,Home,1129.8,Under Review
508742,111914,01/19/2021,Auto,2746.21,Rejected
503161,113795,2019-01-17,Home,2427.26,Approved
502630,114126,10-01-2024,Auto,2622.54,Approved
511819,119683,11/15/2024,Auto,847.53,Approved
512730,101863,14-01-2021,Travel,548.64,Approved
512627,105793,21/03/2026,Travel,154.57,Approved
501203,101815,2021-01-23,Travel,248.85,Rejected
513637,102071,11/03/2020,Health,,Rejected
510137,111305,05/05/2020,Auto,1377.8,Rejected
500616,103711,27-10-2023,Health,626.68,Approved
503114,104702,25-04-2021,Health,169.16,Approved
512092,116754,2021-04-05,Life,5859.38,Approved
507481,118697,29-03-2019,Home,2540.4,Approved
509307,118531,09-05-2019,Auto,1657.76,Under Review
502728,111567,2024-02-13,Travel,659.62,Under Review
511840,105831,2025-03-01,Travel,169.12,Approved
512308,119771,25-11-2020,Travel,165.77,Under Review
509868,104372,26-08-2020,Auto,5204.06,Approved
501357,116581,15-01-2026,Home,1390.34,Approved
509541,110324,25/12/2019,Home,5289.94,Under Review
507798,104302,02/11/2020,Auto,1761.15,Approved
511529,101032,12/07/2019,Home,3502.51,Pending
513373,102817,2021-04-06,Health,472.98,Approved
501590,111119,2023-07-12,Health,218.03,Rejected
514523,109204,01/10/2021,Travel,470.41,Approved
503140,113443,14/09/2022,Home,1635.92,Approved
505338,110223,17-05-2021,Auto,586.75,Approved
500547,104166,03/08/2024,Home,1543.0,Rejected
507118,108104,2022-03-18,Home,2684.92,Approved
511560,115505,2024-10-04,Auto,936.2,Rejected
513840,104805,04/09/2022,Auto,-1277.9,Approved
500026,114237,2020-08-03,Home,5023.56,Approved
501067,117165,12/24/2024,Health,195.51,Rejected
503918,113670,2019-06-29,Life,4921.73,Rejected
506604,104227,29-11-2023,Auto,910.53,Under Review
505529,103976,14/11/2025,Health,642.48,Approved
506678,107822,06/01/2020,Home,2877.7,Approved
505398,105375,12/19/2021,Health,1347.93,Rejected
508620,118477,2019-08-10,Auto,1116.71,Under Review
508081,118943,24/02/2021,Health,1341.48,Approved
511586,113374,25/12/2021,Travel,264.35,Pending
514573,111093,02/03/2026,Home,1177.36,Rejected
500437,100960,2024-04-22,Travel,439.14,Approved
513618,112197,03-08-2022,Home,3131.97,Approved
505269,115488,28/03/2019,Home,1087.93,Rejected
501861,113582,11/06/2022,Life,7869.07,Approved
510414,103201,03/08/2023,Home,583.91,Approved
513693,100213,12/17/2025,Travel,215.11,Rejected
502706,109119,12/27/2025,Home,,Pending
512798,119964,11/28/2021,Auto,418.88,Approved
505325,113048,09-05-2019,Auto,2623.61,Approved
506957,107862,31/08/2024,Home,2694.18,Approved
511496,104282,12-08-2022,Home,1227.49,Under Review
513717,119829,17-07-2023,Health,1316.84,Pending
511423,108745,14/02/2022,Home,3962.09,Approved
509102,106566,2021-05-15,Auto,712.3,Rejected
504011,100147,05-02-2020,Auto,2893.39,Rejected
513386,113711,04/05/2026,Auto,1957.25,Approved
500534,102351,05-09-2020,Home,1817.14,Pending
511236,113862,07-10-2020,Auto,2044.99,Approved
500585,108818,10-11-2019,Auto,1239.35,Under Review
510584,106391,2019-03-30,Life,6789.23,Rejected
508856,102165,2020-09-26,Auto,579.73,Approved
510111,111210,2021-12-17,Auto,1967.58,Approved
511399,109886,2021-05-22,Auto,1371.89,Pending
508537,110766,2024-03-30,Auto,1391.59,Rejected
506464,105461,07/02/2023,Auto,4139.36,Approved
511710,101956,10/13/2021,Home,815.26,Approved
513934,107617,25-04-2026,Auto,10810.93,Rejected
501916,114378,27-03-2020,Home,1658.53,Pending
513205,102520,2021-11-16,Life,7309.31,Rejected
508107,116201,01/26/2023,Home,4557.66,Rejected
514211,106469,05/05/2022,Home,1631.84,Approved
501910,110052,2020-06-08,Travel,265.64,Approved
508834,111907,16-02-2023,Home,5711.67,Approved
508688,101736,03/12/2023,Home,948.73,Rejected
501133,103208,03/28/2023,Home,790.0,Under Review
509733,103250,2019-01-15,Auto,1556.84,Approved
512528,113379,2022-09-25,Auto,1365.5,Approved
501317,103934,26/11/2020,Home,7853.63,Approved
504368,117659,31/03/2026,Health,2328.98,Approved
512821,119616,2025-09-13,Home,4972.93,Rejected
508631,119595,19/11/2024,Health,1138.32,Approved
507325,117835,2019-06-07,Home,4695.16,Approved
506080,101028,13/05/2022,Health,775.32,Approved
508922,111723,2024-07-06,Health,1365.04,Rejected
502601,112176,01/18/2020,Home,1715.4,Rejected
506568,120305,19/07/2025,Home,519.84,Rejected
502173,100291,05/18/2024,Home,2306.77,Approved
503605,103234,14/02/2024,Travel,281.27,Rejected
506429,100883,2021-09-08,Health,423.2,Approved
507995,116621,2019-03-05,Health,638.11,Under Review
503768,112524,10/25/2025,Auto,382.65,Approved
505077,120469,22-08-2020,Health,698.75,Pending
508274,111471,2025-05-24,Health,496.99,Rejected
504631,106595,01-08-2026,Health,807.18,Rejected
512106,111705,15-03-2026,Health,1273.46,Approved
500240,116795,01/12/2026,Auto,1091.23,Approved
509251,118128,06/03/2026,Auto,1521.7,Approved
510763,111278,2022-01-12,Life,17707.49,Rejected
507602,113941,04/05/2022,Travel,470.32,Pending
510742,115330,2022-07-26,Health,1673.69,Approved
501867,116328,2020-12-11,Home,1385.33,Rejected
508784,116394,2019-02-12,Home,1351.81,Rejected
513443,107421,09/05/2023,Auto,2785.76,Under Review
502521,112202,2022-10-27,Health,470.96,Approved
509850,108564,24-03-2021,Auto,1080.83,Pending
501820,109668,02-02-2020,Auto,1307.26,Rejected
502410,114741,2020-02-26,Home,6289.93,Under Review
508243,106853,09/01/2021,Travel,250.7,Under Review
506637,113260,21-05-2021,Home,792.16,Approved
505187,106584,01/28/2023,Home,10662.27,Approved
513548,105238,11/27/2025,Life,7445.96,Approved
504565,107739,2026-05-19,Home,1495.9,Approved
507942,103088,04/22/2026,Auto,2341.82,Pending
512299,100082,2020-12-20,Life,7268.94,Under Review
506391,113821,12/03/2023,Travel,312.66,Rejected
502118,117475,15/11/2022,Home,1661.56,Approved
503779,110958,10/04/2022,Home,1116.55,Approved
504961,101583,03/18/2020,Home,5333.13,Approved
502809,103070,19/10/2019,Home,610.19,Under Review
500498,111417,2020-06-26,Auto,2198.19,Under Review
513802,109105,06/10/2022,Home,601.13,Under Review
509995,106437,2019-12-20,Auto,1380.53,Approved
504284,112382,10/10/2019,Auto,1407.73,Approved
510163,112764,27/12/2023,Travel,680.04,Approved
500228,105589,2022-07-30,Auto,893.27,Rejected
508739,101242,09-10-2022,Life,5722.07,Approved
512751,111927,21-05-2023,Home,640.31,Under Review
502741,103580,20-06-2026,Home,5491.52,Rejected
509483,118672,2022-02-26,Life,7348.33,Rejected
506001,111103,21-06-2019,Auto,2483.13,Approved
505718,104553,03/21/2020,Life,4256.32,Approved
510192,113362,25-10-2019,Auto,1241.04,Approved
505583,115936,02/07/2026,Auto,5837.26,Rejected
512601,107935,11/03/2023,Travel,606.53,Pending
512686,102092,01/27/2026,Home,5232.67,Pending
508870,112822,10/03/2024,Auto,1290.83,Approved
501128,112408,06/10/2025,Auto,6859.81,Rejected
510377,100996,11/05/2025,Travel,172.23,Approved
501706,119879,23/03/2020,Travel,324.33,Approved
507450,110994,2025-11-07,Travel,359.89,Approved
503153,104436,08/07/2026,Home,3536.17,Pending
509457,117041,01/19/2019,Auto,2651.9,Approved
510642,107440,04/02/2023,Home,3423.69,Approved
514371,104809,06/04/2021,Health,476.52,Under Review
506240,119410,01/04/2020,Travel,225.89,Approved
507104,101264,08/08/2019,Travel,103.63,Under Review
509440,119570,19/10/2019,Home,1865.35,Pending
502721,116746,04/20/2019,Home,591.98,Approved
507445,106684,24/02/2024,Health,393.58,Pending
507893,115855,09/02/2022,Health,845.32,Approved
514419,114683,19-03-2019,Home,1657.7,Approved
511391,103981,2024-07-18,Health,1464.27,Approved
508042,105221,2021-03-24,Travel,531.72,Approved
509121,119517,2024-11-01,Travel,270.66,Pending
509378,101487,2022-05-18,Auto,-1294.77,Approved
511937,102440,2026-03-11,Auto,1102.88,Pending
512571,102745,28-06-2022,Life,7405.06,Pending
513476,101798,18-09-2025,Travel,478.25,Approved
511770,113159,06/27/2019,Auto,1463.89,Approved
513052,106823,11/19/2020,Health,547.38,Approved
506054,115516,16/09/2021,Home,3044.09,Approved
510079,108446,05/17/2026,Auto,2714.87,Approved
512136,106476,24-07-2023,Home,1654.52,Approved
502550,111764,2025-10-11,Travel,174.72,Pending
507440,112459,15-08-2019,Auto,1118.37,Approved
506768,119069,2020-06-03,Health,1172.05,Under Review
509682,109026,20-08-2022,Health,518.92,Approved
513261,114473,28-07-2021,Home,3551.12,Under Review
506449,100839,27/01/2019,Home,3413.99,Approved
512053,110698,18/06/2021,Home,1517.02,Approved
514540,109907,2023-07-30,Health,903.66,Approved
502644,113034,12-09-2022,Travel,276.66,Approved
513075,110849,18-09-2019,Auto,2028.37,Approved
504487,107997,19-09-2023,Auto,2280.0,Approved
502061,103115,10/05/2023,Health,1470.73,Approved
504645,109393,01-01-2025,Travel,232.78,Approved
514799,104426,14-12-2019,Auto,1779.73,Approved
512922,119897,02/02/2022,Travel,371.15,Approved
514459,120020,28/04/2019,Life,8200.92,Rejected
513459,119514,28-02-2022,Life,8913.5,Approved
507265,102018,11/11/2021,Auto,2443.91,Rejected
504174,110501,2024-02-07,Home,2375.48,Approved
512451,108275,06/03/2023,Health,1853.5,Under Review
508918,109230,07/30/2019,Travel,325.72,Rejected
511932,100186,06/24/2020,Auto,1676.48,Approved
500983,108180,23/11/2020,Life,24381.98,Approved
510143,117941,2020-11-07,Auto,4811.08,Approved
505480,104718,2023-01-09,Health,2558.71,Rejected
513105,101171,2021-07-27,Auto,471.97,Approved
504797,104899,12/07/2023,Auto,1738.44,Pending
509606,111931,09/26/2020,Auto,1448.19,Approved
503662,114392,06/11/2022,Health,1188.05,Approved
513761,120086,26/07/2025,Home,4877.3,Pending
506947,118620,01/17/2022,Life,3274.61,Pending
504657,103322,11/11/2021,Life,11757.59,Approved
506414,112591,09/09/2023,Health,579.68,Approved
503150,103795,27-03-2019,Home,4529.31,Approved
509376,109749,2025-09-28,Auto,-1673.22,Approved
508889,101857,2020-09-09,Auto,2934.08,Rejected
504813,105804,21-10-2022,Life,9878.84,Under Review
505969,119817,2021-05-09,Health,1083.68,Approved
502939,103410,21/09/2024,Health,404.23,Approved
501340,104720,05/17/2022,Home,2718.8,Rejected
501391,112377,04/01/2024,Auto,1461.21,Approved
509647,115967,25/05/2023,Health,215.21,Under Review
513281,107788,2024-09-06,Health,1515.5,Approved
509232,112516,14-07-2019,Health,433.11,Rejected
510857,100220,14-06-2026,Auto,5576.27,Under Review
510979,117240,08/10/2025,Home,9586.92,Approved
509002,109487,07/09/2026,Auto,1297.98,Approved
506146,106505,16-05-2025,Auto,1557.28,Rejected
501412,116845,19/06/2024,Health,1340.97,Under Review
502256,112123,13/11/2020,Health,807.46,Approved
511051,111514,21-09-2023,Health,584.25,Approved
510702,105417,09-12-2025,Health,701.75,Under Review
506120,107487,18-03-2020,Health,168.62,Approved
502212,110356,21/04/2024,Auto,589.01,Approved
505603,118050,2025-04-11,Health,343.97,Approved
506004,100131,2026-08-09,Home,5354.95,Approved
505417,104257,01/10/2025,Health,287.16,Approved
504938,106489,10/21/2021,Home,1098.28,Rejected
503624,106649,28/08/2026,Auto,4764.23,Approved
503158,107575,09-07-2019,Travel,246.78,Rejected
504267,112684,06-01-2025,Home,-2413.48,Approved
500463,109796,15/08/2025,Health,337.87,Under Review
501754,103725,29-10-2022,Auto,-1884.01,Under Review
512524,100215,21/11/2019,Home,2958.12,Rejected
509000,116798,20/02/2023,Auto,2093.83,Rejected
506380,110108,16/07/2020,Health,1028.77,Approved
503829,110696,2025-01-14,Auto,1990.59,Under Review
500378,106039,09/14/2019,Auto,2315.78,Approved
509979,102607,03/12/2026,Travel,337.25,Approved
501335,101258,22/10/2023,Health,868.64,Pending
514495,106833,2022-12-09,Health,206.56,Approved
502716,104420,05/20/2026,Auto,1275.46,Approved
509585,100223,05/30/2023,Home,1966.11,Approved
502984,103595,01/18/2020,Auto,1413.8,Approved
513505,116173,2025-11-25,Life,4634.24,Rejected
513181,105891,15/06/2020,Health,166.51,Approved
506322,102293,05/18/2026,Life,4689.01,Approved
509202,101782,12-11-2025,Auto,1087.5,Rejected
509775,110397,2022-10-19,Health,318.45,Approved
501894,105183,09/05/2024,Auto,994.04,Rejected
504661,105903,15-11-2022,Auto,3498.23,Approved
509664,108708,18-07-2024,Auto,533.14,Approved
507769,107600,2019-03-07,Auto,2637.89,Under Review
507090,101666,2026-07-08,Home,6149.8,Approved
506221,109020,2019-12-24,Auto,3437.06,Rejected
509124,118592,18-08-2024,Auto,,Approved
512815,103134,22-07-2026,Auto,1890.78,Approved
507037,110658,05/06/2019,Life,3803.41,Approved
512074,118713,2019-08-13,Health,3609.29,Rejected
509431,102000,2020-09-25,Life,3886.01,Pending
510676,105480,02-06-2026,Travel,-200.37,Under Review
508624,117794,03/28/2020,Home,-1353.13,Approved
510295,109727,09/09/2024,Home,2957.3,Approved
511119,117591,24/05/2026,Auto,2235.35,Under Review
503992,115756,15/12/2023,Travel,376.04,Approved
506691,117686,2025-11-30,Travel,349.9,Approved
501030,100695,16-04-2020,Home,1575.79,Approved
502220,119018,10-03-2021,Travel,368.09,Pending
513507,116353,30/03/2025,Health,553.88,Approved
513758,120336,25/05/2021,Health,370.49,Rejected
503793,118518,13-03-2020,Health,1912.56,Rejected
510904,115383,2019-07-06,Health,420.22,Rejected
510455,102630,29-03-2019,Auto,510.59,Approved
504327,106466,2024-10-24,Health,1729.98,Approved
512778,108036,05/08/2020,Health,330.29,Approved
508302,100832,23/02/2023,Auto,3143.69,Approved
514190,103490,18/03/2021,Travel,695.22,Pending
513147,105017,2026-01-24,Auto,749.3,Approved
505731,118220,03/29/2024,Auto,2379.48,Approved
502917,116266,03-01-2019,Health,517.71,Approved
505586,107811,12/11/2019,Auto,4838.21,Under Review
511978,112851,08/06/2024,Auto,864.31,Pending
506326,105651,03/12/2020,Home,2015.72,Rejected
501515,109313,07/02/2020,Health,842.41,Approved
514140,110789,20/04/2026,Home,1950.62,Approved
513557,109991,16-01-2020,Home,2785.97,Rejected
512567,117356,07/04/2024,Auto,1219.58,Rejected
502263,106209,03-04-2024,Auto,1144.79,Approved
504479,110952,12/07/2021,Life,5063.08,Pending
504239,103402,2019-12-31,Auto,967.1,Under Review
512703,108448,06/29/2021,Travel,110.18,Under Review
512545,119381,03/30/2024,Life,5070.38,Pending
500893,109144,2023-05-06,Home,4971.75,Approved
501490,120037,09-09-2024,Auto,1003.44,Approved
511975,112851,24/06/2023,Auto,2186.46,Approved
512709,112866,09/09/2025,Travel,277.66,Approved
508516,101349,13-04-2020,Auto,1755.17,Approved
502933,106904,05/02/2022,Life,5291.6,Approved
513741,103356,01/04/2022,Health,471.91,Approved
501129,115145,2019-08-14,Home,939.07,Approved
500731,108972,13-06-2025,Life,9182.99,Under Review
503084,115758,2020-02-01,Auto,1366.93,Approved
507297,111804,11-09-2019,Home,4319.34,Under Review
504588,109526,05/24/2025,Life,11662.96,Rejected
502795,113073,20/05/2024,Travel,233.59,Approved
507601,108663,18-12-2021,Health,1105.5,Pending
500798,103616,29/03/2024,Health,760.07,Approved
506232,107142,07/02/2021,Health,2264.56,Under Review
500734,115450,08/06/2022,Health,522.48,Approved
514601,109151,2024-10-23,Home,4658.7,Approved
502244,105129,2022-09-23,Auto,1762.77,Approved
500178,118349,02/06/2019,Auto,2372.11,Pending
501174,106619,21/11/2020,Auto,2567.95,Approved
500790,115294,2023-08-25,Home,4523.79,Approved
511994,113455,20/08/2022,Auto,2673.06,Approved
500198,116228,12/24/2022,Auto,610.94,Rejected
510575,118537,01/10/2025,Health,2921.13,Approved
507675,109156,2023-06-04,Health,538.28,Approved
500548,118095,06/07/2021,Auto,,Approved
503339,120110,02/11/2020,Health,675.44,Under Review
511028,105452,04-03-2020,Life,14903.97,Approved
507465,104775,07-01-2022,Health,487.23,Rejected
508677,103370,09/28/2025,Home,3433.17,Approved
511017,109706,08/13/2026,Home,1149.47,Pending
512317,112360,23-02-2025,Health,564.06,Rejected
507533,117045,2022-07-04,Life,8350.68,Approved
500066,108703,29/03/2024,Home,2898.0,Pending
504712,114718,10/16/2020,Home,1243.51,Approved
505214,112643,20/03/2020,Health,119.13,Approved
511963,116351,2023-03-27,Health,1618.0,Approved
505033,102806,2022-06-19,Home,5093.02,Approved
512701,115038,2024-01-30,Home,2755.55,Under Review
502572,107588,2023-07-29,Health,277.52,Approved
512681,107355,13-11-2024,Home,1265.12,Approved
510728,101894,19/01/2025,Health,858.53,Under Review
500622,117973,2020-07-30,Health,1130.9,Approved
506222,109020,2022-06-26,Auto,1198.68,Approved
500787,102393,2020-03-22,Health,260.67,Approved
503332,105165,08/07/2025,Home,9884.22,Rejected
514398,107483,20-12-2024,Auto,1125.88,Pending
506008,106174,20-06-2019,Auto,3332.25,Approved
510530,116988,09/01/2019,Life,6672.04,Approved
508334,115290,01/30/2020,Health,473.62,Approved
513085,100572,20/03/2019,Auto,2385.23,Approved
510497,109225,06/26/2026,Home,10633.96,Approved
508674,101394,2025-05-12,Auto,1068.95,Pending
500515,113592,05/20/2020,Auto,1760.56,Rejected
500478,109839,06-06-2025,Auto,1307.52,Rejected
504476,109757,2022-03-30,Health,527.82,Under Review
513277,118052,26/10/2024,Home,1564.93,Pending
508796,120246,05/11/2024,Auto,1686.52,Under Review
506899,113658,04/18/2019,Health,473.34,Rejected
501033,101261,26/08/2024,Auto,2553.33,Pending
511286,115470,2021-11-06,Health,405.74,Approved
502598,119232,19/02/2024,Health,-605.51,Approved
501514,109313,02/19/2022,Health,1244.83,Approved
506191,120383,08-11-2020,Home,3292.42,Rejected
510835,101033,24-04-2022,Auto,1743.61,Approved
507237,109027,21/02/2020,Life,13270.97,Approved
505753,102332,2021-10-31,Travel,408.59,Rejected
510122,115700,29-05-2026,Auto,5525.11,Approved
512860,119477,10-06-2024,Home,1660.24,Rejected
508236,109173,2022-11-18,Auto,2754.61,Approved
508536,118480,07/15/2026,Travel,282.2,Approved
505521,104127,25/01/2022,Home,7531.84,Approved
501462,100467,28/01/2025,Home,5564.91,Rejected
507915,117623,07/20/2024,Auto,815.24,Pending
501871,113815,2019-02-01,Life,7435.84,Rejected
513364,101826,2022-06-19,Auto,1308.41,Approved
507209,113563,12/12/2023,Travel,135.1,Approved
510044,108761,01-01-2026,Auto,1350.08,Rejected
507349,105977,10/05/2025,Travel,661.51,Rejected
504623,101766,2023-07-16,Auto,1555.34,Approved
512894,120228,2020-08-16,Health,910.27,Approved
504818,116265,04/01/2026,Auto,357.15,Approved
500220,112051,2019-05-14,Auto,4373.59,Approved
512439,118821,19-02-2020,Health,3189.14,Pending
508979,101221,2020-07-20,Travel,334.22,Approved
502476,112806,03-01-2023,Health,-1025.85,Under Review
504248,106503,05-02-2020,Auto,2868.59,Approved
511410,105543,05/15/2022,Auto,1580.84,Rejected
514731,119488,09/24/2021,Health,717.68,Rejected
512530,108652,30-12-2019,Health,199.68,Approved
506487,113345,2024-02-13,Health,688.97,Pending
509396,119061,10/01/2025,Home,-2264.23,Approved
509691,101872,21-04-2020,Home,1018.22,Under Review
505650,118801,22-09-2020,Health,452.25,Under Review
513607,102113,06/10/2025,Travel,610.58,Rejected
510777,110937,15-10-2019,Life,6811.75,Under Review
508052,116890,2022-03-05,Travel,180.88,Approved
513740,103342,2019-10-15,Health,517.39,Approved
502881,110210,09/03/2026,Travel,912.25,Rejected
501677,116460,02/28/2023,Auto,986.27,Approved
506060,110071,09-09-2019,Home,6156.59,Pending
500901,108043,2024-05-10,Home,5612.15,Pending
512096,106859,01-11-2024,Health,1326.87,Approved
514249,104632,2025-12-16,Travel,305.79,Approved
502296,103256,06/10/2023,Auto,4406.09,Approved
511385,118953,24-05-2026,Auto,4664.67,Rejected
508488,108128,05/12/2026,Home,346.04,Approved
508981,101221,10/04/2019,Home,1212.19,Rejected
508729,104210,12/04/2020,Auto,642.5,Pending
512588,103841,18-09-2019,Life,-9055.63,Pending
511043,100924,2024-12-24,Health,828.54,Approved
506772,120484,2023-08-27,Home,2159.1,Under Review
511813,101251,04/07/2019,Life,9478.37,Approved
507257,114276,2021-11-17,Home,5241.63,Approved
502580,113805,03/12/2023,Auto,1476.75,Under Review
507966,100909,2022-03-23,Auto,709.59,Rejected
514187,107984,2019-07-23,Home,1758.92,Rejected
511087,103956,21-02-2024,Life,9567.13,Approved
514746,108006,12/20/2019,Home,1251.01,Under Review
509754,114549,29/05/2024,Health,,Under Review
510442,112095,21/06/2025,Health,-668.43,Approved
505254,106419,02/02/2022,Auto,3447.67,Rejected
500681,102270,2024-06-08,Home,2246.08,Approved
513930,115048,07/23/2025,Auto,3236.46,Approved
503159,113064,2025-02-04,Travel,246.06,Rejected
510840,117776,27/07/2020,Health,686.9,Approved
502987,101952,01/14/2025,Auto,4994.34,Approved
504908,114055,12/25/2024,Home,786.23,Approved
501882,115335,2022-06-14,Auto,1018.81,Under Review
508658,116820,27-11-2022,Home,2785.37,Approved
501940,104442,08/02/2020,Travel,385.89,Approved
503296,107831,2021-03-14,Auto,1660.46,Rejected
503534,102718,18-06-2021,Auto,1863.11,Rejected
505974,118826,18-08-2026,Home,4087.23,Approved
503729,119755,2021-08-29,Health,2343.01,Under Review
500490,111315,12/16/2021,Home,2959.3,Approved
505708,111642,11/04/2023,Auto,2092.05,Approved
501181,102647,20-12-2020,Home,463.43,Under Review
501375,116765,04/07/2026,Auto,1918.84,Approved
505014,112715,07/08/2020,Travel,578.95,Approved
500626,110841,06/10/2026,Travel,471.33,Under Review
504758,114907,16-07-2019,Auto,3525.97,Rejected
510308,101480,2025-12-21,Life,6793.42,Pending
511418,113594,2023-11-05,Auto,3173.67,Approved
510932,101366,02/07/2026,Health,1086.92,Approved
504180,110305,12-05-2025,Travel,246.24,Rejected
511283,108320,12/26/2021,Home,4204.31,Approved
508756,101777,11/15/2021,Auto,-2440.4,Approved
502887,110479,10/28/2023,Auto,1716.73,Approved
504539,109712,04/12/2022,Travel,260.96,Pending
510662,110741,2025-12-26,Health,281.15,Rejected
506671,116969,2021-02-06,Travel,323.07,Approved
506453,113581,18-08-2021,Home,10144.21,Approved
501366,105576,19-11-2020,Auto,1805.16,Approved
502639,111269,09/24/2020,Travel,228.75,Approved
514161,111954,25-01-2021,Auto,1871.4,Approved
505602,111446,11/04/2024,Health,860.87,Approved
513517,112592,06-11-2025,Auto,800.87,Pending
505730,110734,2021-05-23,Travel,288.44,Approved
507204,115947,2021-01-21,Travel,231.92,Approved
505296,103075,17-01-2022,Travel,182.0,Approved
510323,111549,12/10/2022,Home,1022.41,Approved
502938,103410,10/22/2024,Life,10651.14,Approved
513917,103640,08-01-2019,Life,14268.9,Approved
513461,106807,06/23/2020,Auto,3154.32,Under Review
505979,105420,2023-01-17,Auto,1471.27,Approved
504534,119465,10/10/2021,Home,1332.37,Approved
511471,113721,30-11-2022,Health,482.61,Approved
507669,111337,09/19/2020,Home,3935.84,Approved
507607,106000,2019-10-04,Auto,2024.03,Rejected
511980,104145,2021-07-28,Health,-1163.09,Approved
514327,104892,09/17/2025,Health,357.8,Approved
511927,119605,2022-12-03,Home,-2483.27,Approved
514539,104777,2023-09-29,Home,1682.49,Under Review
506681,107971,07/16/2025,Life,10960.09,Pending
505428,102122,15/04/2022,Health,253.04,Approved
505266,120489,08/08/2021,Life,8630.22,Approved
510514,108683,12-08-2022,Life,11626.87,Rejected
514668,108004,18/12/2019,Travel,281.0,Pending
501784,109445,01/03/2021,Auto,2061.28,Rejected
507116,116210,25-04-2022,Auto,1948.19,Approved
500494,108182,2019-01-18,Home,5241.72,Approved
509053,103401,11-08-2022,Health,273.03,Rejected
511947,101289,13-04-2020,Home,2363.3,Approved
502038,113591,01-07-2019,Home,2403.03,Under Review
504041,110730,05-09-2025,Auto,1588.25,Approved
502897,105871,06/09/2021,Home,1991.59,Approved
508558,120492,22/06/2022,Health,555.54,Approved
511814,103176,2019-04-09,Auto,387.15,Under Review
509818,110491,2020-01-21,Home,1010.94,Approved
509924,113608,27-04-2021,Auto,3370.26,Approved
502653,103617,09-01-2024,Auto,1291.16,Rejected
511948,112773,11/11/2021,Health,1840.73,Approved
508514,103896,24/11/2021,Health,394.06,Approved
502031,116689,08/14/2024,Home,3111.74,Pending
505089,119849,2021-05-09,Auto,1408.3,Approved
500813,119159,23/04/2023,Health,289.16,Under Review
507235,109027,2022-10-01,Life,6290.64,Approved
506280,113978,20/07/2023,Auto,,Approved
513764,100571,27-04-2026,Home,2499.35,Pending
501079,111495,2024-08-23,Home,3127.9,Under Review
502226,105751,2024-10-19,Auto,2729.98,Approved
514697,110230,06/25/2025,Auto,1725.93,Approved
513671,118279,12/20/2019,Travel,536.12,Approved
513645,102920,2025-02-10,Travel,515.66,Rejected
503261,104707,22/01/2023,Health,1842.83,Rejected
505649,118801,06/10/2023,Travel,726.88,Rejected
503862,109674,11/18/2025,Home,3360.94,Pending
502936,112552,2019-08-26,Home,1688.83,Approved
511204,100262,2023-03-12,Travel,512.34,Approved
507080,108724,04/30/2022,Auto,1591.49,Pending
