customer_id,age,gender,region,employment_type,education_level,marital_status,credit_score,signup_date
120383,45.0,Male,London,Retired,Undergraduate,Divorced,645.0,2025-03-13
111884,,FEMALE,,,High School,,544.0,07/14/2024
118797,18.0,Male,South East,Employed,High School,Married,576.0,2022-11-13
100872,28.0,M,Yorkshire and the Humber,Retired,Undergraduate,Single,671.0,09/23/2024
116884,45.0,female,West Midlands,Student,High School,Married,551.0,10-10-2020
115999,47.0, Male,South East,Self-Employed,Vocational,Single,709.0,11/28/2022
111524,42.0,FEMALE,South West,Employed,Undergraduate,Married,-554.0,29-09-2019
104231,46.0,FEMALE,Northern Ireland,Employed,Postgraduate,Married,550.0,27-08-2020
113342,18.0, Male,London,Self-Employed,Undergraduate,Married,570.0,01/15/2025
100306,44.0,M,Yorkshire and the Humber,Student,Undergraduate,Single,548.0,2022-04-19
109191,48.0,F,Yorkshire and the Humber,Employed,Postgraduate,Married,571.0,03/13/2021
113820,39.0,MALE,South West,Employed,Undergraduate,Married,746.0,2020-01-23
111976,45.0,M,Scotland,Employed,Vocational,Divorced,452.0,06/06/2021
110137,35.0,F,North East,Retired,High School,Married,528.0,23-02-2025
105181,44.0, Female,Wales,Employed,Postgraduate,Widowed,538.0,24/12/2022
109463,19.0,Male,East Midlands,Self-Employed,High School,Married,609.0,2019-01-26
112457,44.0,FEMALE,Scotland,Unemployed,Postgraduate,Single,585.0,22-07-2020
101924,39.0,Male,Scotland,Retired,Postgraduate,Single,521.0,21/04/2022
109303,71.0,F,London,Employed,Vocational,Divorced,552.0,08/22/2026
114064,22.0, Female,Northern Ireland,Retired,High School,Married,563.0,27-07-2018
109263,20.0,FEMALE,Northern Ireland,Retired,Vocational,Divorced,655.0,10/23/2024
117953,34.0,F,East of England,Self-Employed,High School,Single,615.0,2025-10-11
106208,33.0, Male,London,Student,High School,Divorced,665.0,20-02-2022
112019,41.0,F,London,Employed,Vocational,Married,542.0,19-09-2021
105161,54.0, Male,London,Self-Employed,Vocational,Married,625.0,2019-03-29
113242,44.0,MALE,London,Employed,Postgraduate,Divorced,636.0,2025-03-17
113777,29.0,Male,North East,Employed,Undergraduate,Single,585.0,12-07-2025
117152,27.0,FEMALE,Yorkshire and the Humber,Self-Employed,Undergraduate,Married,537.0,12-02-2020
104301,74.0,FEMALE,North West,Student,None,Married,687.0,2024-04-16
110564,35.0,female,London,Student,Undergraduate,Single,593.0,06/06/2026
105936,46.0,MALE,North West,Retired,Postgraduate,Married,572.0,21-06-2022
100260,19.0,FEMALE,London,Retired,Vocational,Divorced,698.0,28/04/2024
114570,60.0,Male,North West,Employed,Undergraduate,Single,666.0,14-12-2021
109020,50.0,Male,East of England,Self-Employed,Undergraduate,Single,444.0,09/09/2019
101091,38.0,male,Wales,Employed,Vocational,Married,773.0,16/04/2024
117399,52.0,female,North West,Employed,Undergraduate,Married,471.0,2020-04-16
106931,29.0,female,London,Retired,Postgraduate,Single,660.0,2019-06-02
104649,42.0,Male,Northern Ireland,Unemployed,Undergraduate,Single,554.0,21/05/2020
117150,41.0,FEMALE,East of England,Student,Undergraduate,Married,685.0,05/07/2026
110676,35.0, Male,South East,Employed,High School,Married,678.0,02/17/2019
107142,36.0,Female,West Midlands,Retired,Undergraduate,Married,468.0,08/17/2025
111813,44.0,Female,North West,Retired,Undergraduate,Single,667.0,27-05-2020
115778,42.0,FEMALE,South East,Employed,None,Married,729.0,2026-07-19
114070,50.0,Female,London,Employed,Vocational,Single,666.0,18-03-2025
100532,36.0,male,North West,Retired,High School,Single,549.0,25-03-2025
102417,18.0,FEMALE,East of England,Employed,Vocational,Divorced,658.0,29-03-2023
115471,33.0,M,West Midlands,Unemployed,Postgraduate,Single,705.0,11/10/2019
104676,27.0,female,East of England,Employed,Postgraduate,Divorced,665.0,05-04-2018
102921,21.0,female,South East,Retired,High School,Married,458.0,11/06/2020
119410,75.0,male,West Midlands,Unemployed,Postgraduate,Married,640.0,10/09/2018
102249,18.0,Female,North West,Self-Employed,Vocational,Widowed,542.0,25/01/2025
105479,45.0,MALE,East of England,Self-Employed,High School,Married,662.0,2024-11-29
110333,33.0,Female,Wales,Retired,Undergraduate,Married,745.0,2018-05-01
108957,32.0,female,North East,Self-Employed,Vocational,Married,732.0,23-07-2023
114550,31.0,MALE,Yorkshire and the Humber,Self-Employed,Postgraduate,Single,744.0,2025-09-21
101718,48.0,F,East of England,Employed,Undergraduate,Single,535.0,2018-03-09
111507,29.0,F,South West,Self-Employed,Postgraduate,Single,524.0,2022-12-17
102459,58.0,FEMALE,Yorkshire and the Humber,Employed,None,Married,766.0,2023-07-03
106793,33.0,male,West Midlands,Unemployed,High School,Married,688.0,2018-10-15
108621,36.0,M,North West,Unemployed,High School,Widowed,793.0,13/10/2019
114165,49.0,Female,East of England,Self-Employed,None,Single,588.0,23/07/2021
116655,30.0,M,East Midlands,Self-Employed,Vocational,Married,592.0,2022-02-08
111358,53.0,Female,London,Employed,High School,Married,663.0,06-07-2019
103338,41.0,F,London,Retired,Undergraduate,Single,569.0,2025-10-07
110936,29.0,FEMALE,London,Employed,High School,Single,664.0,2023-06-07
118884,46.0,FEMALE,Scotland,Employed,High School,Single,684.0,03/01/2019
115324,47.0,MALE,London,Student,None,Single,567.0,25/04/2018
112939,54.0,M,Yorkshire and the Humber,Retired,None,Married,767.0,2026-04-17
106621,25.0, Male,South East,Employed,Postgraduate,Married,468.0,05/31/2022
116839,60.0,Female,London,Employed,Undergraduate,Married,478.0,15/08/2023
115227,50.0,O,London,Employed,Undergraduate,Married,552.0,2025-04-23
107470,37.0, Female,West Midlands,Retired,Vocational,Married,660.0,17-10-2019
103691,36.0,F,West Midlands,Employed,Undergraduate,Married,578.0,04/11/2021
105767,53.0,female,South West,Employed,Vocational,Single,775.0,2026-02-23
104395,18.0,FEMALE,South West,Employed,Undergraduate,Single,611.0,04/16/2020
106205,61.0,MALE,London,Employed,Undergraduate,Widowed,585.0,09-08-2026
102903,18.0, Female,North West,Retired,High School,Married,617.0,19-11-2018
101839,56.0,male,South West,Retired,Vocational,Married,642.0,2023-11-19
108886,20.0,Female,Yorkshire and the Humber,Employed,Undergraduate,Single,652.0,2025-02-18
118719,43.0,female,Wales,Unemployed,Postgraduate,Divorced,671.0,2025-06-03
114493,28.0,M,North East,Employed,Undergraduate,Single,630.0,08-10-2021
118286,33.0,Male,London,Employed,Undergraduate,Married,530.0,01/06/2024
106758,46.0,F,London,Employed,Undergraduate,Married,605.0,07/02/2019
120439,41.0,Male,London,Employed,High School,Married,659.0,03-12-2019
114793,42.0,male,Scotland,Employed,High School,Married,685.0,30/10/2022
109570,55.0,FEMALE,West Midlands,Employed,Postgraduate,Widowed,566.0,2024-07-07
100620,36.0,Male,North West,Unemployed,Vocational,Single,631.0,2021-08-25
101656,68.0, Female,Scotland,Retired,Vocational,Married,558.0,2018-07-30
102628,35.0,F,East Midlands,Student,High School,Single,583.0,05-04-2026
117477,37.0,M,London,Retired,Postgraduate,Married,592.0,05/14/2021
118405,48.0,Male,West Midlands,Retired,Postgraduate,Married,696.0,2020-01-08
114897,62.0,Male,South East,Student,Undergraduate,Divorced,600.0,02/26/2019
101999,62.0,male,South East,Retired,None,Married,682.0,07-11-2024
119274,40.0,Male,East of England,Employed,High School,Married,812.0,28/04/2023
103881,27.0, Male,West Midlands,Retired,High School,Married,704.0,21/12/2020
112092,44.0,M,West Midlands,Employed,Postgraduate,Single,569.0,2021-08-06
104215,31.0,female,North East,Employed,High School,Widowed,642.0,05/07/2026
114874,42.0, Male,Yorkshire and the Humber,Retired,Undergraduate,Single,670.0,07/29/2025
109022,38.0,Male,North East,Retired,Postgraduate,Married,482.0,28/12/2018
107224,43.0,female,West Midlands,Retired,Undergraduate,Married,751.0,07/11/2025
101723,39.0,FEMALE,London,Unemployed,Postgraduate,Divorced,577.0,06/05/2020
105747,57.0,M,North West,Employed,Vocational,Married,644.0,07/26/2023
106104,57.0,male,Yorkshire and the Humber,Student,High School,Divorced,552.0,11-08-2023
113978,58.0,FEMALE,East of England,Employed,High School,Single,700.0,22-04-2023
102407,44.0,F,East Midlands,Retired,Undergraduate,Single,627.0,19/11/2025
108769,46.0,F,London,Employed,High School,Divorced,614.0,02-12-2020
103465,30.0,male,West Midlands,Student,High School,Widowed,726.0,2026-01-21
109362,48.0,M,East Midlands,Self-Employed,Postgraduate,Married,766.0,28/08/2023
113197,,FEMALE,,,None,,700.0,08-04-2019
109489,30.0, Male,London,Employed,Undergraduate,Single,724.0,2021-12-11
119077,68.0,female,West Midlands,Employed,Postgraduate,Married,-742.0,20-12-2021
100443,48.0,Male,South West,Employed,Undergraduate,Divorced,617.0,03/16/2022
115737,32.0,MALE,North West,Employed,Postgraduate,Single,708.0,08-11-2022
100972,49.0,M,North East,Retired,High School,Married,616.0,03/13/2019
100376,28.0,FEMALE,North East,Employed,Postgraduate,Married,744.0,2023-11-18
100825,48.0, Male,North East,Self-Employed,Postgraduate,Divorced,,31-01-2025
100704,36.0,Male,West Midlands,Employed,Postgraduate,Single,627.0,03/07/2020
110690,39.0, Male,South West,Retired,Undergraduate,Single,508.0,2023-08-14
116623,65.0,Other,South East,Employed,Undergraduate,Married,757.0,31/03/2021
102655,37.0, Male,East Midlands,Employed,Undergraduate,Single,761.0,08/05/2018
111323,18.0,female,Yorkshire and the Humber,Employed,High School,Married,0.0,12-09-2019
109751,19.0, Male,Wales,Employed,Undergraduate,Married,717.0,2021-09-25
111732,39.0,Female,London,Unemployed,Vocational,Married,565.0,14/02/2024
103442,43.0,M,East Midlands,Employed,Undergraduate,Single,576.0,24/08/2021
110804,43.0,Male,London,Employed,Vocational,Divorced,816.0,01/05/2019
106820,37.0,Male,London,Employed,High School,Married,614.0,15-06-2025
115509,35.0,FEMALE,West Midlands,Employed,Postgraduate,Married,553.0,07/09/2025
109459,18.0,male,London,Employed,High School,Married,562.0,21-08-2022
113785,29.0, Female,South East,Self-Employed,Undergraduate,Divorced,785.0,03/16/2025
102337,51.0, Male,South East,Employed,Postgraduate,Married,563.0,22/08/2023
108454,,MALE,,,High School,,850.0,25/04/2022
104872,48.0,FEMALE,North West,Employed,None,Single,708.0,06/07/2022
103066,65.0,Female,North East,Employed,High School,Married,653.0,31-03-2025
114858,60.0,M,Northern Ireland,Student,High School,Married,,2021-12-04
117585,59.0,F,Yorkshire and the Humber,Employed,High School,Married,597.0,07/06/2019
117666,41.0,MALE,East Midlands,Retired,Undergraduate,Married,653.0,2024-06-13
103909,35.0,male,London,Self-Employed,Undergraduate,Married,671.0,2021-11-30
112731,36.0,M,East Midlands,Unemployed,High School,Single,838.0,16/05/2025
115415,58.0,M,South East,Employed,High School,Single,0.0,2019-05-14
113431,43.0,F,East of England,Employed,High School,Single,572.0,2021-01-28
100703,22.0,Male,South East,Self-Employed,High School,Married,785.0,09-08-2026
105172,49.0, Male,South West,Retired,Postgraduate,Single,589.0,22/12/2021
101934,42.0,Male,East of England,Unemployed,Vocational,Divorced,739.0,14/10/2023
104694,54.0,female,Yorkshire and the Humber,Employed,Postgraduate,Single,722.0,10/24/2021
113163,31.0,Male,East of England,Employed,Vocational,Divorced,648.0,2021-04-27
105526,46.0,female,Yorkshire and the Humber,Employed,High School,Single,650.0,31-05-2022
115194,29.0,female,South West,Employed,Postgraduate,Married,666.0,25-10-2019
108031,62.0,M,South East,Employed,Postgraduate,Widowed,468.0,02-06-2018
102804,52.0,female,Northern Ireland,Self-Employed,Undergraduate,Single,653.0,14/07/2025
108272,25.0,FEMALE,West Midlands,Employed,High School,Married,800.0,10-02-2026
111118,42.0, Female,South West,Self-Employed,Undergraduate,Married,516.0,29/03/2020
108653,33.0,Other,East Midlands,Retired,High School,Divorced,765.0,21/06/2023
117510,58.0, Male,London,Employed,Postgraduate,Married,753.0,2023-08-18
112906,50.0,MALE,East Midlands,Retired,None,Married,637.0,02-05-2019
109572,54.0,F,South East,Self-Employed,High School,Married,1603.0,05/12/2018
117927,47.0,Female,South East,Employed,Postgraduate,Single,650.0,2020-10-05
104129,36.0, Female,South West,Employed,Postgraduate,Married,674.0,02/04/2020
101049,20.0,F,East Midlands,Employed,Vocational,Single,723.0,09/27/2023
108667,24.0, Female,North West,Employed,Undergraduate,Married,657.0,29-12-2024
118397,51.0,FEMALE,Yorkshire and the Humber,Employed,Postgraduate,Single,656.0,17-12-2019
114920,34.0,F,South West,Employed,High School,Married,591.0,2018-11-10
115650,49.0, Male,North West,Student,Postgraduate,Single,680.0,2024-03-17
111746,, Female,,,Postgraduate,,1560.0,2026-04-11
117806,44.0,F,South East,Employed,Postgraduate,Married,687.0,03/22/2022
111994,50.0,M,West Midlands,Employed,Undergraduate,Single,676.0,01/28/2022
104617,56.0, Female,London,Employed,High School,Married,531.0,22-04-2019
110075,35.0,FEMALE,London,Employed,High School,Married,493.0,11/11/2019
100908,18.0,Male,North West,Employed,Vocational,Married,1485.0,2020-03-26
114742,40.0,Female,London,Employed,High School,Single,713.0,12/23/2022
102293,54.0, Female,Scotland,Employed,High School,Married,732.0,06-01-2025
116325,34.0,FEMALE,East Midlands,Self-Employed,Undergraduate,Divorced,726.0,16/05/2026
107273,47.0, Male,South West,Employed,Vocational,Divorced,648.0,2023-03-07
105651,31.0,Female,South East,Self-Employed,Undergraduate,Married,454.0,16-11-2025
100757,39.0,Female,Yorkshire and the Humber,Employed,Postgraduate,Divorced,639.0,26-07-2022
110013,,Female,,,Postgraduate,,569.0,09/11/2021
104121,38.0,male,East of England,Employed,Postgraduate,Single,770.0,12/15/2025
113017,55.0,MALE,London,Student,High School,Single,850.0,02/10/2022
108303,27.0, Female,London,Employed,High School,Single,702.0,10/28/2020
118968,55.0,FEMALE,London,Employed,Undergraduate,Married,655.0,2022-12-21
107229,46.0,O,London,Employed,Vocational,Single,592.0,2024-07-19
101701,43.0,female,London,Employed,Postgraduate,Single,641.0,11/11/2021
105879,46.0,FEMALE,North East,Retired,None,Married,671.0,25/03/2020
113801,29.0,F,South East,Employed,Postgraduate,Single,745.0,03/08/2019
111841,21.0,female,South East,Employed,Postgraduate,Single,595.0,11/08/2023
115143,30.0,MALE,London,Employed,High School,Widowed,591.0,24-05-2024
100978,18.0, Female,London,Unemployed,Undergraduate,Divorced,850.0,02/23/2024
112660,39.0,female,Scotland,Student,Vocational,Divorced,484.0,21-12-2025
113578,,F,,,None,,583.0,02/02/2021
120002,50.0,M,Yorkshire and the Humber,Employed,None,Widowed,644.0,01/04/2021
107730,20.0,FEMALE,London,Unemployed,High School,Married,719.0,2020-01-31
107570,48.0,male,London,Retired,Postgraduate,Married,559.0,01/26/2024
106194,33.0,FEMALE,West Midlands,Employed,High School,Married,641.0,15/08/2026
116935,47.0,female,Wales,Employed,Postgraduate,Single,500.0,17-10-2018
116069,58.0,FEMALE,North East,Employed,Postgraduate,Married,446.0,2021-12-10
104960,27.0,male,West Midlands,Self-Employed,High School,Single,670.0,07/11/2019
111666,42.0, Female,South East,Student,High School,Single,697.0,09/02/2022
120203,43.0,male,South East,Self-Employed,None,Married,681.0,2023-06-07
104364,46.0,female,West Midlands,Self-Employed,High School,Single,629.0,03/04/2021
112919,43.0,MALE,South East,Employed,High School,Single,596.0,2020-12-29
120460,61.0,Female,South West,Self-Employed,Undergraduate,Divorced,597.0,28/04/2025
111487,59.0, Male,North East,Employed,Vocational,Single,702.0,2020-03-23
112683,39.0,Female,West Midlands,Retired,Undergraduate,Single,-581.0,08-01-2024
107699,29.0,MALE,London,Employed,Postgraduate,Married,585.0,09-08-2020
117093,45.0,male,Scotland,Employed,None,Single,692.0,03/01/2018
110719,64.0, Female,London,Self-Employed,Vocational,Single,599.0,2018-05-04
114143,43.0,male,East Midlands,Employed,Vocational,Married,602.0,2022-05-20
111149,34.0,FEMALE,North West,Self-Employed,None,Married,737.0,05-08-2026
112994,27.0,female,London,Employed,Undergraduate,Single,640.0,08/23/2020
120008,38.0,M,South West,Employed,Vocational,Married,737.0,30/12/2025
102416,48.0, Female,West Midlands,Employed,Undergraduate,Widowed,705.0,30/06/2026
117805,50.0, Male,South East,Unemployed,Undergraduate,Single,730.0,03/09/2021
101614,51.0,Female,London,Retired,High School,Married,646.0,12/12/2019
118903,36.0,Male,East Midlands,Retired,Undergraduate,Divorced,511.0,02/14/2021
102366,27.0,Male,London,Self-Employed,Postgraduate,Married,692.0,23-01-2022
108993,55.0,female,East Midlands,Retired,High School,Married,654.0,27/01/2018
112148,48.0,M,South East,Self-Employed,Vocational,Married,624.0,18/09/2018
104786,34.0, Female,London,Employed,Undergraduate,Single,402.0,09/09/2022
103996,62.0,Male,London,Employed,Undergraduate,Single,1631.0,12/01/2025
107074,50.0,male,West Midlands,Employed,None,Single,666.0,03/12/2022
107540,38.0,Male,South West,Retired,None,Married,643.0,04/16/2021
103679,25.0, Male,Scotland,Self-Employed,High School,Single,824.0,09/10/2021
118184,59.0,Other,Scotland,Employed,Vocational,Single,811.0,21-11-2020
117719,48.0,Male,London,Employed,Undergraduate,Single,589.0,2023-01-05
119810,65.0,Male,East Midlands,Employed,High School,Married,533.0,04/12/2022
119034,59.0,Male,London,Employed,Vocational,Married,628.0,2022-04-23
109748,, Male,,,High School,,602.0,2022-02-22
116404,55.0,M,North West,Employed,Undergraduate,Married,602.0,02/18/2022
109605,43.0,M,Wales,Student,Postgraduate,Single,681.0,2021-06-10
115858,49.0, Male,North West,Self-Employed,Vocational,Married,682.0,06/04/2023
108408,33.0,F,London,Student,Postgraduate,Divorced,787.0,08/16/2023
117966,45.0,MALE,South West,Employed,Vocational,Widowed,520.0,23/07/2022
104970,33.0,Female,Scotland,Retired,Undergraduate,Divorced,812.0,09/11/2023
105531,18.0,F,North West,Employed,High School,Married,740.0,27-08-2019
106101,23.0,male,South West,Employed,Undergraduate,Single,693.0,10/04/2023
106395,46.0,FEMALE,South East,Retired,Vocational,Single,1707.0,11/08/2018
109492,44.0,Female,North East,Self-Employed,Undergraduate,Single,521.0,25-09-2024
105608,55.0,male,North West,Employed,Postgraduate,Married,638.0,2020-04-07
117235,40.0,FEMALE,London,Employed,High School,Single,637.0,12/06/2025
108093,38.0,F,Wales,Employed,None,Married,664.0,06/09/2021
117811,50.0,FEMALE,Scotland,Self-Employed,Vocational,Married,644.0,07/04/2026
104878,51.0, Female,East Midlands,Retired,High School,Married,605.0,2024-04-06
103804,36.0, Male,Northern Ireland,Student,High School,Married,-645.0,06-04-2024
108771,63.0,M,Scotland,Employed,Vocational,Widowed,642.0,07/16/2025
119655,54.0,Female,Scotland,Self-Employed,Vocational,Married,782.0,01/16/2024
106486,38.0,Female,North West,Self-Employed,Vocational,Single,670.0,13/12/2022
117651,36.0,Female,London,Employed,High School,Single,604.0,14-12-2021
118127,57.0,FEMALE,North East,Employed,Undergraduate,Married,695.0,2020-10-03
107663,35.0,M,North West,Unemployed,Vocational,Divorced,514.0,06/02/2025
120375,58.0,F,Wales,Self-Employed,Undergraduate,Single,597.0,26/11/2018
115819,36.0,M,North East,Employed,High School,Divorced,668.0,26/05/2024
110429,38.0,MALE,West Midlands,Employed,Vocational,Married,649.0,04/02/2026
107546,56.0, Female,London,Retired,None,Single,667.0,04-05-2024
112892,33.0,F,London,Student,Vocational,Married,530.0,21/11/2020
114911,49.0,Male,North West,Employed,Undergraduate,Married,629.0,06/18/2025
110108,53.0,female,West Midlands,Self-Employed,Postgraduate,Married,650.0,07/15/2024
112233,37.0,MALE,East Midlands,Employed,Undergraduate,Single,777.0,13/08/2021
118325,57.0, Male,South West,Employed,Undergraduate,Single,684.0,04-07-2023
108836,45.0,MALE,North West,Employed,Postgraduate,Married,701.0,24/02/2018
119055,42.0,male,South West,Employed,Postgraduate,Divorced,,26/11/2023
109504,51.0,female,South East,Employed,Undergraduate,Single,666.0,29/12/2025
102340,37.0,F,London,Unemployed,High School,Single,598.0,28-07-2018
102913,39.0,male,North West,Unemployed,High School,Married,653.0,06/11/2020
107004,30.0,FEMALE,Wales,Self-Employed,High School,Single,821.0,2019-10-18
113501,51.0,male,North West,Retired,Undergraduate,Single,-648.0,12/22/2019
112570,29.0,F,North West,Employed,High School,Married,751.0,22-03-2018
107207,35.0, Male,Scotland,Retired,Undergraduate,Married,573.0,2022-12-09
114411,18.0,Female,South West,Employed,High School,Married,565.0,27-11-2018
113821,31.0,MALE,East of England,Student,None,Married,586.0,05/03/2025
102477,45.0,MALE,North West,Retired,Vocational,Single,-524.0,16-05-2026
108674,52.0,MALE,West Midlands,Self-Employed,Undergraduate,Married,644.0,2025-01-22
110227,47.0,M,London,Student,High School,Single,787.0,23-05-2019
115426,60.0, Male,Yorkshire and the Humber,Student,Undergraduate,Divorced,653.0,2023-01-06
117900,,MALE,,,Undergraduate,,638.0,2021-06-19
104558,61.0, Female,North East,Employed,Postgraduate,Married,715.0,11/09/2020
116825,41.0,male,South East,Employed,Undergraduate,Married,657.0,2024-08-12
107904,52.0,male,London,Employed,Undergraduate,Married,653.0,2021-05-31
116332,64.0,female,South West,Retired,Vocational,Married,688.0,19-11-2018
118339,48.0,Male,East of England,Employed,High School,Married,,11-07-2019
119652,44.0,Female,London,Student,Undergraduate,Married,575.0,2024-09-29
109728,30.0, Male,West Midlands,Employed,High School,Married,688.0,11/02/2024
107039,33.0,M,South West,Employed,Postgraduate,Married,710.0,08-03-2020
110689,56.0,M,London,Self-Employed,High School,Married,585.0,2022-11-16
106021,39.0,Female,London,Employed,Postgraduate,Divorced,722.0,2020-09-05
101126,22.0,MALE,Northern Ireland,Retired,Undergraduate,Divorced,648.0,2023-12-26
120354,32.0, Male,West Midlands,Employed,Postgraduate,Married,613.0,2024-01-21
107308,32.0,male,West Midlands,Self-Employed,Undergraduate,Single,788.0,2019-03-09
120421,29.0,female,East of England,Student,Postgraduate,Single,-674.0,2021-02-06
106634,38.0,Female,South East,Employed,Undergraduate,Divorced,653.0,06-04-2020
110803,52.0,Male,East of England,Retired,Postgraduate,Married,681.0,02/17/2018
112550,44.0, Female,North West,Employed,Undergraduate,Married,626.0,2019-07-25
118647,24.0, Female,London,Employed,High School,Widowed,664.0,08-08-2018
101669,47.0, Female,Wales,Retired,Postgraduate,Married,811.0,30-01-2025
118993,19.0,MALE,South East,Student,Postgraduate,Married,850.0,27/10/2021
109075,39.0,female,North West,Unemployed,None,Married,696.0,2021-06-11
108176,46.0, Female,London,Unemployed,Undergraduate,Single,466.0,2021-06-02
119783,33.0,F,London,Unemployed,Postgraduate,Married,642.0,16/11/2022
118039,45.0,Other,West Midlands,Student,Postgraduate,Single,670.0,2024-08-24
112591,28.0, Female,South West,Self-Employed,High School,Married,683.0,03/18/2026
103898,23.0,F,London,Retired,Undergraduate,Married,0.0,14-07-2020
106744,44.0, Male,North East,Retired,Undergraduate,Single,596.0,09/07/2022
107919,50.0,Female,South East,Unemployed,High School,Married,591.0,08/27/2020
106156,30.0,Female,London,Self-Employed,High School,Single,532.0,2020-02-01
103312,32.0,O,London,Retired,Postgraduate,Single,465.0,2025-07-07
100479,48.0,Male,West Midlands,Employed,High School,Married,690.0,07/17/2021
101596,70.0, Male,London,Employed,Undergraduate,Single,594.0,03/11/2022
116055,40.0, Female,Wales,Employed,High School,Single,515.0,01/21/2019
109901,49.0,MALE,Northern Ireland,Employed,Vocational,Single,645.0,2022-11-11
108473,26.0,male,London,Employed,Postgraduate,Single,619.0,15/05/2024
113317,47.0,F,North West,Self-Employed,Undergraduate,Married,573.0,12-06-2022
108839,28.0,Male,South East,Employed,Postgraduate,Married,633.0,28/06/2023
111720,55.0,Female,Yorkshire and the Humber,Employed,Undergraduate,Divorced,620.0,07/07/2025
114452,33.0,Male,West Midlands,Employed,Undergraduate,Single,550.0,05/21/2019
105715,37.0,F,Scotland,Employed,Undergraduate,Married,681.0,24-11-2020
101786,45.0,Female,East Midlands,Employed,High School,Married,667.0,23/07/2020
110873,34.0, Male,Yorkshire and the Humber,Unemployed,High School,Married,549.0,2022-07-19
108010,,other,,,High School,,850.0,2022-05-05
112699,51.0,female,Scotland,Unemployed,High School,Married,578.0,03/02/2022
115269,51.0,MALE,Scotland,Employed,Vocational,Married,662.0,22/04/2021
114893,29.0, Male,South East,Student,High School,Married,,12/05/2024
108040,38.0,FEMALE,South East,Employed,Undergraduate,Single,562.0,09/17/2018
119639,37.0, Female,South East,Employed,Postgraduate,Divorced,632.0,06/11/2021
100883,69.0,male,London,Retired,Vocational,Married,634.0,01/03/2025
100543,54.0,MALE,North West,Self-Employed,None,Married,671.0,2026-05-15
110934,18.0,MALE,East Midlands,Employed,Postgraduate,Married,,2022-04-19
108798,33.0,F,North West,Employed,Postgraduate,Single,599.0,09/09/2024
112429,53.0,MALE,London,Employed,Vocational,Married,735.0,22-12-2021
118490,47.0,female,South West,Unemployed,Postgraduate,Single,639.0,03/01/2023
104919,28.0,male,London,Self-Employed,None,Single,539.0,03/22/2020
119557,42.0,FEMALE,London,Employed,Vocational,Married,657.0,22-08-2023
117230,18.0, Female,South East,Employed,Undergraduate,Married,508.0,04/10/2024
119921,42.0,Male,London,Self-Employed,Postgraduate,Single,,05/11/2024
101977,33.0,Male,London,Employed,Vocational,Married,594.0,08/03/2025
113259,46.0, Male,Yorkshire and the Humber,Student,Vocational,Married,497.0,11/07/2019
104457,39.0,M,East of England,Employed,Undergraduate,Married,689.0,13-12-2019
118869,34.0,M,South East,Employed,Undergraduate,Divorced,650.0,12/10/2024
102160,40.0,FEMALE,London,Self-Employed,None,Married,640.0,2026-05-01
107820,43.0,female,South West,Employed,Undergraduate,Divorced,693.0,2026-06-28
100990,28.0,Female,West Midlands,Retired,High School,Widowed,525.0,29/01/2022
116187,21.0,Other,North West,Self-Employed,Postgraduate,Married,574.0,2018-11-09
119337,46.0, Female,South East,Retired,Undergraduate,Single,620.0,05/12/2022
105434,31.0,O,Wales,Self-Employed,Vocational,Single,703.0,16-06-2021
118705,31.0,Female,East of England,Unemployed,Postgraduate,Married,731.0,29/12/2019
118392,37.0,M,South West,Self-Employed,Postgraduate,Single,750.0,2018-01-05
118692,53.0,female,East of England,Employed,Vocational,Single,712.0,09/28/2020
117872,50.0,Male,East of England,Employed,Postgraduate,Divorced,535.0,08/19/2022
100510,47.0,FEMALE,South West,Retired,High School,Single,598.0,28-04-2025
114322,48.0,M,London,Employed,Undergraduate,Married,-688.0,2022-09-24
108348,40.0,M,Scotland,Employed,Postgraduate,Single,648.0,2025-01-16
108194,47.0,MALE,Northern Ireland,Student,Undergraduate,Married,589.0,04/08/2026
100839,53.0,male,London,Self-Employed,High School,Divorced,611.0,02/06/2020
116497,18.0,FEMALE,North West,Employed,Undergraduate,Married,592.0,04/29/2025
117910,31.0, Female,South West,Employed,Vocational,Married,655.0,09/24/2021
113581,27.0,MALE,South West,Employed,High School,Married,704.0,03/07/2024
104839,44.0,FEMALE,London,Employed,High School,Single,649.0,22-04-2019
104889,51.0,Male,Northern Ireland,Retired,High School,Widowed,683.0,16/09/2022
117929,36.0,Female,London,Employed,Undergraduate,Divorced,654.0,2020-06-23
100762,36.0, Female,North West,Student,Vocational,Divorced,747.0,10-01-2026
111946,54.0,Female,London,Employed,Undergraduate,Divorced,609.0,03/05/2023
117006,51.0, Female,London,Employed,High School,Divorced,609.0,2024-09-02
104840,35.0,F,East of England,Employed,High School,Single,525.0,2023-07-09
109090,32.0,Other,South West,Self-Employed,Vocational,Married,-762.0,15/02/2018
107076,56.0,FEMALE,London,Employed,Undergraduate,Single,605.0,07/25/2021
101142,34.0,M,West Midlands,Employed,Undergraduate,Married,691.0,31/03/2019
106189,46.0,F,Wales,Unemployed,Undergraduate,Single,719.0,16-03-2022
115304,49.0,M,South West,Employed,Postgraduate,Married,485.0,02/05/2022
110316,29.0,F,South West,Employed,High School,Married,704.0,14/04/2020
